杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-13
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-13
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-13
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-13
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-11
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-11
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-11
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-11
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-11
鹰嘴芒果,3.00,4.00,5.00,芒果类,斤,2021-07-11
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-11
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-11
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-11
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-11
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-11
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-11
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-11
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-11
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-11
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-11
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-11
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-11
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-11
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-11
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-11
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-11
百香果,10.00,11.00,12.00,其他类,斤,2021-07-11
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-11
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-11
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-11
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-11
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-11
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-11
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-11
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-11
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-11
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-11
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-11
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-11
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-11
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-11
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-11
台农大芒果,3.50,4.00,4.50,芒果类,斤,2021-07-11
红金龙,3.50,4.75,6.00,芒果类,斤,2021-07-11
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-12
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-12
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-12
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-12
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-12
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-12
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-12
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-12
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-12
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-12
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-12
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-12
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-12
台农大芒果,3.50,4.00,4.50,芒果类,斤,2021-07-12
红金龙,3.50,4.75,6.00,芒果类,斤,2021-07-12
鹰嘴芒果,3.00,4.00,5.00,芒果类,斤,2021-07-12
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-12
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-12
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-12
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-12
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-10
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-10
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-10
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-10
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-10
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-10
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-10
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-10
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-10
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-10
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-10
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-10
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-10
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-10
黄金瓜／金蜜,1.60,1.70,1.80,甜瓜类,斤,2021-07-10
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-10
西洲蜜,1.40,1.60,1.80,甜瓜类,斤,2021-07-10
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-11
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-11
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-11
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-11
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-11
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-11
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-11
黄油蟠,5.00,5.50,6.00,桃李杏类,斤,2021-07-11
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-11
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-11
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-11
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-11
串红杏,1.00,1.25,1.50,桃李杏类,斤,2021-07-11
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-11
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-11
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-11
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-11
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-11
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-11
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-11
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-11
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-11
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-11
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-11
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-11
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-11
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-11
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-11
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-11
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-11
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-11
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-11
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-11
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-11
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-11
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-11
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-11
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-11
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-11
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-11
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-12
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-12
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-12
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-12
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-12
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-12
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-12
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-12
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-12
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-12
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-12
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-11
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-11
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-11
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-11
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-11
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-11
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-11
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-11
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-11
花蕾甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
久红瑞,1.40,1.50,1.60,甜瓜类,斤,2021-07-10
脆梨,1.60,1.70,1.80,甜瓜类,斤,2021-07-10
绿宝甜瓜,2.00,2.50,3.00,甜瓜类,斤,2021-07-10
博阳（系列）,1.50,2.25,3.00,甜瓜类,斤,2021-07-10
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-07-10
东北香瓜,2.00,2.25,2.50,甜瓜类,斤,2021-07-10
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-10
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-10
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-10
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-10
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-10
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-10
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-10
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-10
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-10
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-10
阳光玫瑰葡萄,18.00,27.00,36.00,葡萄类,斤,2021-07-10
玫瑰香葡萄,3.00,5.00,7.00,葡萄类,斤,2021-07-10
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-10
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-10
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-10
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-10
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-10
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-10
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-10
台农小芒果,3.00,3.50,4.00,芒果类,斤,2021-07-10
台农大芒果,3.50,4.00,4.50,芒果类,斤,2021-07-10
红金龙,3.50,4.75,6.00,芒果类,斤,2021-07-10
鹰嘴芒果,3.00,4.00,5.00,芒果类,斤,2021-07-10
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-10
象牙芒果,3.00,4.00,5.00,芒果类,斤,2021-07-10
凯特芒果,3.60,4.80,6.00,芒果类,斤,2021-07-10
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-10
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-10
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-10
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-10
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-10
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-10
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-10
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-11
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-11
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-11
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-11
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-11
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-11
黄金瓜／金蜜,1.60,1.70,1.80,甜瓜类,斤,2021-07-11
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-11
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-11
西洲蜜,1.40,1.60,1.80,甜瓜类,斤,2021-07-11
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-11
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-11
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-10
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-10
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-10
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-10
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-10
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-10
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-10
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-10
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-10
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-10
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-10
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-10
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-10
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-10
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-10
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-10
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-10
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-10
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-10
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-10
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-10
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-10
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-10
黄油蟠,5.00,5.50,6.00,桃李杏类,斤,2021-07-10
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-10
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-10
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-10
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-10
新西兰金果,22.00,23.50,25.00,进口水果,斤,2021-07-10
新西兰火参果个,8.00,8.25,8.50,进口水果,斤,2021-07-10
红心火龙果,4.00,4.50,5.00,进口水果,斤,2021-07-10
新西兰苹果,13.00,13.50,14.00,进口水果,斤,2021-07-10
黑莓,15.00,15.50,16.00,进口水果,斤,2021-07-10
菲律宾凤梨,3.00,3.50,4.00,进口水果,斤,2021-07-10
金丝小枣,4.00,5.50,7.00,干果,斤,2021-07-10
空心脆枣,5.00,6.50,8.00,干果,斤,2021-07-10
无花果,16.00,22.00,28.00,干果,斤,2021-07-10
大榛,22.00,28.50,35.00,干果,斤,2021-07-10
胡桃,40.00,45.00,50.00,干果,斤,2021-07-10
国产杏仁,20.00,25.00,30.00,干果,斤,2021-07-10
普核桃,5.00,10.00,15.00,干果,斤,2021-07-10
长寿果,25.00,30.00,35.00,干果,斤,2021-07-10
绿茶南瓜子,15.00,16.50,18.00,干果,斤,2021-07-10
葡萄干,10.00,20.00,30.00,干果,斤,2021-07-10
杏核,7.00,9.50,12.00,干果,斤,2021-07-10
桂圆,9.00,12.00,15.00,干果,斤,2021-07-10
花生,6.00,6.75,7.50,干果,斤,2021-07-10
蚕豆,5.00,6.50,8.00,干果,斤,2021-07-10
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-10
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-10
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-10
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-10
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-10
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-10
百香果,10.00,11.00,12.00,其他类,斤,2021-07-10
冬枣,12.00,16.00,20.00,其他类,斤,2021-07-10
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-10
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-10
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-10
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-10
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-10
美国蛇果,10.00,11.00,12.00,进口水果,斤,2021-07-10
智利红提,7.00,8.50,10.00,进口水果,斤,2021-07-10
美国新骑士,8.00,8.50,9.00,进口水果,斤,2021-07-10
比利时皮梨,6.00,6.50,7.00,进口水果,斤,2021-07-10
澳洲红李,12.00,10.00,14.00,进口水果,斤,2021-07-10
泰国山竹,10.00,12.50,15.00,进口水果,斤,2021-07-10
泰国榴莲,18.00,20.00,22.00,进口水果,斤,2021-07-10
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-09
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-09
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-09
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-09
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-09
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-09
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-09
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-09
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-09
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-09
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-09
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-09
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-09
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-09
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-09
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-09
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-09
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-09
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-09
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-09
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-08
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-08
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-08
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-08
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-08
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-08
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-08
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-08
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-08
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-08
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-08
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-08
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-08
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-08
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-08
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-08
14号,3.00,3.25,3.50,桃李杏类,斤,2021-07-08
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-08
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-08
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-08
新疆干枣散装,6.50,13.25,20.00,干果,斤,2021-07-10
山楂干,10.00,12.00,14.00,干果,斤,2021-07-10
熟腰果,20.00,30.00,40.00,干果,斤,2021-07-10
巴旦木,20.00,27.50,35.00,干果,斤,2021-07-10
五香花生米,6.80,8.40,10.00,干果,斤,2021-07-10
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-09
串红杏,1.20,1.40,1.60,桃李杏类,斤,2021-07-09
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-09
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-09
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-09
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-09
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-09
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-09
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-09
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-09
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-09
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-09
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-09
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-09
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-09
泰国毛丹,13.00,14.00,15.00,进口水果,斤,2021-07-10
越南火龙果,3.00,3.75,4.50,进口水果,斤,2021-07-10
泰国龙眼,8.00,8.50,9.00,进口水果,斤,2021-07-10
泰国椰青（个）,10.00,11.50,13.00,进口水果,斤,2021-07-10
美国车厘子,35.00,40.00,45.00,进口水果,斤,2021-07-10
新西兰猕猴桃,13.50,14.25,15.00,进口水果,斤,2021-07-10
比利时梨,10.00,11.00,12.00,进口水果,斤,2021-07-10
澳柑,16.00,17.00,18.00,进口水果,斤,2021-07-10
泰国青柚,8.00,9.00,10.00,进口水果,斤,2021-07-10
南非西柚,4.00,4.50,5.00,进口水果,斤,2021-07-10
秘鲁牛油果,13.00,16.00,19.00,进口水果,斤,2021-07-10
台湾杨桃,8.00,12.50,17.00,进口水果,斤,2021-07-10
泰国释迦,18.00,19.00,20.00,进口水果,斤,2021-07-10
南非柠檬,6.00,6.50,7.00,进口水果,斤,2021-07-10
越南百香果,12.00,12.50,13.00,进口水果,斤,2021-07-10
新西兰姬娜果,7.00,7.50,8.00,进口水果,斤,2021-07-10
树莓,16.00,17.00,18.00,进口水果,斤,2021-07-10
美国青苹果,12.00,13.00,14.00,进口水果,斤,2021-07-10
泰国菠萝蜜,6.00,6.25,6.50,进口水果,斤,2021-07-10
台湾茂谷柑,8.50,9.00,9.50,进口水果,斤,2021-07-10
生腰果,30.00,35.00,40.00,干果,斤,2021-07-10
青豆,5.00,5.50,6.00,干果,斤,2021-07-10
莲子,24.00,25.00,26.00,干果,斤,2021-07-10
情人梅,12.00,13.50,15.00,干果,斤,2021-07-10
核桃仁,18.00,21.50,25.00,干果,斤,2021-07-10
白薯干,7.00,10.00,13.00,干果,斤,2021-07-10
毛榛子,15.00,20.00,25.00,干果,斤,2021-07-10
杏肉,12.00,16.00,20.00,干果,斤,2021-07-10
话梅,8.00,9.00,10.00,干果,斤,2021-07-10
松子,50.00,55.00,60.00,干果,斤,2021-07-10
鲍鱼果,20.00,22.50,25.00,干果,斤,2021-07-10
香蕉干,10.00,12.00,14.00,干果,斤,2021-07-10
开心果,33.00,41.50,50.00,干果,斤,2021-07-10
美杏仁,25.00,30.00,35.00,干果,斤,2021-07-10
夏威夷果,23.00,29.00,35.00,干果,斤,2021-07-10
猕猴桃干,12.00,13.50,15.00,干果,斤,2021-07-10
薄皮核桃,10.00,11.00,12.00,干果,斤,2021-07-10
葵花籽,5.00,7.50,10.00,干果,斤,2021-07-10
黑瓜子,9.50,10.75,12.00,干果,斤,2021-07-10
白瓜子,15.00,15.50,16.00,干果,斤,2021-07-10
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-09
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-09
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-09
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-09
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-09
箱装菠萝（上六下六）,1.40,1.70,2.00,其他类,斤,2021-07-08
百香果,10.00,11.00,12.00,其他类,斤,2021-07-08
冬枣,16.00,20.00,24.00,其他类,斤,2021-07-08
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-08
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-08
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-08
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-08
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-08
青皮核桃,1.30,1.40,1.50,其他类,斤,2021-07-08
去皮核桃,4.00,4.50,5.00,其他类,斤,2021-07-08
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-08
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-08
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-08
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-08
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-08
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-08
串红杏,1.20,1.40,1.60,桃李杏类,斤,2021-07-08
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-08
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-08
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-08
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-08
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-08
硒沙瓜,1.20,1.30,1.40,西瓜类,斤,2021-07-08
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-08
墨童西瓜,1.40,1.55,1.70,西瓜类,斤,2021-07-08
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-07-08
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-08
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-07-08
皇帝(小米）香蕉,3.00,3.25,3.50,香蕉类,斤,2021-07-08
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-07-08
玉菇,1.50,1.75,2.00,甜瓜类,斤,2021-07-08
网纹,2.50,3.00,3.50,甜瓜类,斤,2021-07-08
西洲蜜,1.40,1.60,1.80,甜瓜类,斤,2021-07-08
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-07-08
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-07-08
